,PMID,pathNames,tagged_As
7163,29945410,Salmonella enterica S,hips
7164,29945410,Salmonella enterica S,hips
7165,29945410,Staphylococcus aureus S.;Clostridium perfringens C.;Clostridium perfringens C C.;Burkholderia pseudomallei B,necrosis
7166,29945410,Salmonella enterica S,hips
7167,29945410,Salmonella enterica S,hips
7168,29945410,Salmonella enterica S,hips
7169,29945410,Staphylococcus aureus S.;Clostridium perfringens C.;Clostridium perfringens C C.;Burkholderia pseudomallei B,necrosis
7170,29945410,Salmonella enterica S,hips
7171,29945410,Salmonella enterica S,hips
7172,29945410,Salmonella enterica S,hips
7173,29945410,Staphylococcus aureus S.;Clostridium perfringens C.;Clostridium perfringens C C.;Burkholderia pseudomallei B,necrosis
7174,29945410,Salmonella enterica S,hips
7175,29945410,Salmonella enterica S,hips
7176,29945410,Salmonella enterica S,hips
7177,29945410,Salmonella enterica S,hips
7178,29945410,Salmonella enterica S,hips
7179,29945410,Salmonella enterica S,hips
7180,29945410,Salmonella enterica S,hips
7181,29945410,Salmonella enterica S,hips
7182,29945410,Salmonella enterica S,hips
7183,29945410,Salmonella enterica S,hips
7184,29945410,Salmonella enterica S,hips
7185,29945410,Salmonella enterica S,hips
7186,29945408,Coxiella burnetii RSA 493 C,syndrome
7187,29945405,Staphylococcus aureus S,skin
7188,29945405,Staphylococcus aureus S.;Clostridium perfringens C.;Clostridium perfringens C C.;Burkholderia pseudomallei B,necrosis
7189,29945404,Shigella S,back
7190,29945404,Shigella S,pain
7191,29945404,Shigella S,back
7192,29945404,Shigella S,pain
7193,29945404,Lake Victoria marburgvirus LVMV;Marburgvirus MV;Burkholderia pseudomallei B,tenderness
7194,29945404,Lake Victoria marburgvirus LVMV;Marburgvirus MV;Burkholderia pseudomallei B,tenderness
7195,29945404,Clostridium perfringens C.;Staphylococcus aureus S.;Listeria monocytogenes L,pain
7196,29945404,Shigella S,back
7197,29945404,Shigella S,pain
7198,29945403,Coxiella burnetii RSA 493 C,syndrome
7199,29945403,Coxiella burnetii RSA 493 C,syndrome
7200,29945403,Coxiella burnetii RSA 493 C,syndrome
7201,29945402,Coxiella burnetii RSA 493 C,syndrome
7202,29945402,Coxiella burnetii RSA 493 C,syndrome
7203,29945402,Vibrio cholerae non-O1 V.;Clostridium perfringens A C.;Clostridium perfringens C C.;Rickettsia prowazekii R.;Dengue virus 1 DENV;Salmonella enterica subsp. enterica serovar Typhi S.;Staphylococcus aureus S.;Salmonella enterica subsp. enterica S.;Clostridium botulinum E C.;Vibrio cholerae O1 V.;Clostridium botulinum A C.;Crimean-Congo hemorrhagic fever virus CCHFV;Dengue virus DENV;Lymphocytic choriomeningitis virus LCV;Burkholderia mallei B.;Salmonella enterica subsp. enterica serovar Enteritidis S.;Variola major virus VMV;Vibrio cholerae O139 V.;Salmonella enterica S.;Marburgvirus MV;Yersinia enterocolitica Y.;Dengue virus 2 DENV;Salmonella enterica subsp. Enterica S.;Coxiella burnetii C.;Rickettsia rickettsii R.;West Nile virus WNV;Bacillus anthracis B.;Guanarito virus GV;Mycobacterium tuberculosis M.;Shigella S.;California encephalitis virus  CEV;Listeria monocytogenes L.;Kyasanur forest disease virus KFDV;Dengue virus 3 DENV;Clostridium perfringens C.;Francisella tularensis subsp. tularensis F.;Campylobacter jejuni C.;Rickettsia conorii R.;Yersinia pestis Y.;Dengue virus 4 DENV;Tahyna virus TV;Rickettsia typhi R.;H1N1 subtype H.;Francisella tularensis F.;Burkholderia pseudomallei B.;Vibrio cholerae non-O1/non-O139 V.;Alkhurma hemorrhagic fever virus AHFV;H9N2 subtype H.;Dengue virus  DEN,pains
7204,29945402,Vibrio cholerae non-O1 V.;Clostridium perfringens A C.;Clostridium perfringens C C.;Rickettsia prowazekii R.;Dengue virus 1 DENV;Salmonella enterica subsp. enterica serovar Typhi S.;Staphylococcus aureus S.;Salmonella enterica subsp. enterica S.;Clostridium botulinum E C.;Vibrio cholerae O1 V.;Clostridium botulinum A C.;Crimean-Congo hemorrhagic fever virus CCHFV;Dengue virus DENV;Lymphocytic choriomeningitis virus LCV;Burkholderia mallei B.;Salmonella enterica subsp. enterica serovar Enteritidis S.;Variola major virus VMV;Vibrio cholerae O139 V.;Salmonella enterica S.;Marburgvirus MV;Yersinia enterocolitica Y.;Dengue virus 2 DENV;Salmonella enterica subsp. Enterica S.;Coxiella burnetii C.;Rickettsia rickettsii R.;West Nile virus WNV;Bacillus anthracis B.;Guanarito virus GV;Mycobacterium tuberculosis M.;Shigella S.;California encephalitis virus  CEV;Listeria monocytogenes L.;Kyasanur forest disease virus KFDV;Dengue virus 3 DENV;Clostridium perfringens C.;Francisella tularensis subsp. tularensis F.;Campylobacter jejuni C.;Rickettsia conorii R.;Yersinia pestis Y.;Dengue virus 4 DENV;Tahyna virus TV;Rickettsia typhi R.;H1N1 subtype H.;Francisella tularensis F.;Burkholderia pseudomallei B.;Vibrio cholerae non-O1/non-O139 V.;Alkhurma hemorrhagic fever virus AHFV;H9N2 subtype H.;Dengue virus  DEN,pains
7205,29945402,Coxiella burnetii RSA 493 C,syndrome
7206,29945402,Coxiella burnetii RSA 493 C,syndrome
7207,29945402,Francisella tularensis F.;Variola virus VV;Burkholderia pseudomallei B.;Bacillus anthracis B,lesions
7208,29945401,Coxiella burnetii RSA 493 C,syndrome
7209,29945401,Coxiella burnetii RSA 493 C,syndrome
7210,29945401,Coxiella burnetii RSA 493 C,syndrome
7211,29945401,Clostridium botulinum C.;Rickettsia prowazekii R,symptoms
7212,29945399,West Nile virus  WNV;Listeria monocytogenes L,status
7213,29945398,Clostridium botulinum C.;Rickettsia prowazekii R,symptom
7214,29945395,Coxiella burnetii RSA 493 C,syndrome
7215,29945395,Clostridium botulinum C.;Rickettsia prowazekii R,symptoms
7216,29945393,West Nile virus  WN,body
7217,29945393,Brucella abortus B.;Chlamydophila psittaci C.;H4N6 subtype H.;Brucella melitensis B.;Brucella suis B.;Burkholderia mallei B.;Francisella tularensis F.;West Nile virus  WNV;Brucella sp. B.;Coxiella burnetii C.;Mycobacterium tuberculosis M,weight
7218,29945393,Clostridium botulinum D C,proteinuria
7219,29945392,Brucella abortus B.;Chlamydophila psittaci C.;H4N6 subtype H.;Brucella melitensis B.;Brucella suis B.;Burkholderia mallei B.;Francisella tularensis F.;West Nile virus  WNV;Brucella sp. B.;Coxiella burnetii C.;Mycobacterium tuberculosis M,weight
7220,29945392,Brucella abortus B.;Chlamydophila psittaci C.;H4N6 subtype H.;Brucella melitensis B.;Brucella suis B.;Burkholderia mallei B.;Francisella tularensis F.;West Nile virus  WNV;Brucella sp. B.;Coxiella burnetii C.;Mycobacterium tuberculosis M,weight
7221,29945390,Staphylococcus aureus S.;Clostridium perfringens C.;Clostridium perfringens C C.;Burkholderia pseudomallei B,necrosis
7222,29945389,Clostridium perfringens C,blood
7223,29945389,Clostridium perfringens C,pressure
7224,29945389,Clostridium perfringens C,blood
7225,29945389,Clostridium perfringens C,pressure
7226,29945389,Clostridium perfringens C,blood
7227,29945389,Clostridium perfringens C,pressure
7228,29945389,Francisella tularensis F.;Variola virus VV;Burkholderia pseudomallei B.;Bacillus anthracis B,lesion
7229,29945387,West Nile virus  WNV;Listeria monocytogenes L,status
7230,29945377,Brucella abortus B.;Chlamydophila psittaci C.;H4N6 subtype H.;Brucella melitensis B.;Brucella suis B.;Burkholderia mallei B.;Francisella tularensis F.;West Nile virus  WNV;Brucella sp. B.;Coxiella burnetii C.;Mycobacterium tuberculosis M,weight
7231,29945377,Brucella abortus B.;Chlamydophila psittaci C.;H4N6 subtype H.;Brucella melitensis B.;Brucella suis B.;Burkholderia mallei B.;Francisella tularensis F.;West Nile virus  WNV;Brucella sp. B.;Coxiella burnetii C.;Mycobacterium tuberculosis M,weight
7232,29945373,Francisella tularensis F.;Chlamydophila psittaci C,dry
7233,29945373,Brucella abortus B.;Chlamydophila psittaci C.;H4N6 subtype H.;Brucella melitensis B.;Brucella suis B.;Burkholderia mallei B.;Francisella tularensis F.;West Nile virus  WNV;Brucella sp. B.;Coxiella burnetii C.;Mycobacterium tuberculosis M,weight
7234,29945373,Francisella tularensis F.;Chlamydophila psittaci C,dry
7235,29945373,Brucella abortus B.;Chlamydophila psittaci C.;H4N6 subtype H.;Brucella melitensis B.;Brucella suis B.;Burkholderia mallei B.;Francisella tularensis F.;West Nile virus  WNV;Brucella sp. B.;Coxiella burnetii C.;Mycobacterium tuberculosis M,weight
7236,29945372,Brucella abortus B.;Chlamydophila psittaci C.;H4N6 subtype H.;Brucella melitensis B.;Brucella suis B.;Burkholderia mallei B.;Francisella tularensis F.;West Nile virus  WNV;Brucella sp. B.;Coxiella burnetii C.;Mycobacterium tuberculosis M,weight
7237,29945370,Clostridium botulinum A C.;Kunjin virus K,nerves
7238,29945368,Coxiella burnetii RSA 493 C,syndrome
7239,29945368,Coxiella burnetii RSA 493 C,syndrome
7240,29945368,Coxiella burnetii RSA 493 C,syndrome
7241,29945368,Coxiella burnetii RSA 493 C,syndrome
7242,29945366,Coxiella burnetii RSA 493 C,syndrome
7243,29945366,Coxiella burnetii RSA 493 C,syndrome
7244,29945366,Coxiella burnetii RSA 493 C,syndrome
7245,29945366,Coxiella burnetii RSA 493 C,syndromes
7246,29945366,Clostridium botulinum C.;Rickettsia prowazekii R,symptoms
7247,29945366,Coxiella burnetii RSA 493 C,syndrome
7248,29945366,Coxiella burnetii RSA 493 C,syndrome
7249,29945366,Coxiella burnetii RSA 493 C,syndrome
7250,29945366,Yersinia pestis Y.;Rickettsia typhi R.;H1N1 subtype H.;Burkholderia mallei B.;Coxiella burnetii RSA 493 C.;Clostridium perfringens C.;Marburgvirus MV;Coxiella burnetii C.;Kunjin virus KV;Bacillus anthracis B.;Mycobacterium tuberculosis M,fatigue
7251,29945366,Clostridium perfringens C.;Coxiella burnetii C.;Mycobacterium tuberculosis M,heart
7252,29945366,Clostridium perfringens C.;Coxiella burnetii C.;Mycobacterium tuberculosis M,failure
7253,29945366,Coxiella burnetii RSA 493 C,syndrome
7254,29945366,Yersinia pestis Y.;Rickettsia typhi R.;H1N1 subtype H.;Burkholderia mallei B.;Coxiella burnetii RSA 493 C.;Clostridium perfringens C.;Marburgvirus MV;Coxiella burnetii C.;Kunjin virus KV;Bacillus anthracis B.;Mycobacterium tuberculosis M,fatigue
7255,29945366,Coxiella burnetii RSA 493 C,syndrome
7256,29945366,Coxiella burnetii RSA 493 C,syndrome
7257,29945366,Coxiella burnetii RSA 493 C,syndrome
7258,29945366,Coxiella burnetii RSA 493 C,syndrome
7259,29945365,Yersinia pestis Y.;Rickettsia typhi R.;H1N1 subtype H.;Burkholderia mallei B.;Coxiella burnetii RSA 493 C.;Clostridium perfringens C.;Marburgvirus MV;Coxiella burnetii C.;Kunjin virus KV;Bacillus anthracis B.;Mycobacterium tuberculosis M,fatigue
7260,29945365,Coxiella burnetii RSA 493 C,syndrome
7261,29945365,Coxiella burnetii RSA 493 C,syndrome
7262,29945365,Coxiella burnetii RSA 493 C,syndrome
7263,29945365,Yersinia pestis Y,exhaustion
7264,29945365,Yersinia pestis Y,exhaustion
7265,29945365,Brucella abortus B.;Chlamydophila psittaci C.;H4N6 subtype H.;Brucella melitensis B.;Brucella suis B.;Burkholderia mallei B.;Francisella tularensis F.;West Nile virus  WNV;Brucella sp. B.;Coxiella burnetii C.;Mycobacterium tuberculosis M,weight
7266,29945365,Yersinia pestis Y,exhaustion
7267,29945365,Yersinia pestis Y,exhaustion
7268,29945365,Coxiella burnetii RSA 493 C,syndrome
7269,29945365,West Nile virus  WN,body
7270,29945365,Brucella abortus B.;Chlamydophila psittaci C.;H4N6 subtype H.;Brucella melitensis B.;Brucella suis B.;Burkholderia mallei B.;Francisella tularensis F.;West Nile virus  WNV;Brucella sp. B.;Coxiella burnetii C.;Mycobacterium tuberculosis M,weight
7271,29945365,Clostridium perfringens C,distention
7272,29945365,Coxiella burnetii RSA 493 C,syndrome
7273,29945352,West Nile virus  WNV;Listeria monocytogenes L,status
7274,29945352,West Nile virus  WNV;Listeria monocytogenes L,status
7275,29945349,Variola major virus VM,lymphocyte
7276,29945349,West Nile virus  WNV;Listeria monocytogenes L,status
7277,29945349,Clostridium botulinum C.;Rickettsia prowazekii R,symptoms
7278,29945343,Variola major virus VMV;Marburgvirus MV;Burkholderia pseudomallei B,prostration
7279,29945343,Variola major virus VMV;Marburgvirus MV;Burkholderia pseudomallei B,prostration
7280,29945343,Variola major virus VMV;Marburgvirus MV;Burkholderia pseudomallei B,prostration
7281,29945343,Clostridium botulinum C C,postures
7282,29945342,Shigella S,back
7283,29945342,Shigella S,pain
7284,29945341,Clostridium botulinum C C,posture
7285,29945338,Clostridium botulinum C.;Rickettsia prowazekii R,Symptoms
7286,29945337,Listeria monocytogenes L,flexors
7287,29945337,Listeria monocytogenes L,flexors
7288,29945337,West Nile virus  WNV;Listeria monocytogenes L,status
7289,23615029,Clostridium botulinum C,fluctuations
7290,29945334,Clostridium perfringens C,Blood
7291,29945334,Clostridium perfringens C,loss
7292,29945334,Shigella S.;Listeria monocytogenes L.;Escherichia coli O157:H7 E.;Escherichia coli E.;Clostridium perfringens C.;Mycobacterium tuberculosis M,anemia
7293,29945334,Clostridium perfringens C,blood
7294,29945334,Clostridium perfringens C,loss
7295,29945334,Clostridium perfringens C,blood
7296,29945334,Clostridium perfringens C,loss
7297,29945330,Vibrio cholerae O1 V.;Dengue virus DENV;Vibrio cholerae V.;Dengue virus 1 DENV;Vibrio cholerae O139 V.;Dengue virus 3 DENV;Salmonella enterica S.;Clostridium perfringens C.;Staphylococcus aureus S.;Dengue virus 2 DENV;Yersinia pestis Y.;Dengue virus  DEN,shock
7298,29945330,Vibrio cholerae O1 V.;Dengue virus DENV;Vibrio cholerae V.;Dengue virus 1 DENV;Vibrio cholerae O139 V.;Dengue virus 3 DENV;Salmonella enterica S.;Clostridium perfringens C.;Staphylococcus aureus S.;Dengue virus 2 DENV;Yersinia pestis Y.;Dengue virus  DEN,shock
7299,29945330,Vibrio cholerae O1 V.;Dengue virus DENV;Vibrio cholerae V.;Dengue virus 1 DENV;Vibrio cholerae O139 V.;Dengue virus 3 DENV;Salmonella enterica S.;Clostridium perfringens C.;Staphylococcus aureus S.;Dengue virus 2 DENV;Yersinia pestis Y.;Dengue virus  DEN,shock
7300,29945330,Vibrio cholerae O1 V.;Dengue virus DENV;Vibrio cholerae V.;Dengue virus 1 DENV;Vibrio cholerae O139 V.;Dengue virus 3 DENV;Salmonella enterica S.;Clostridium perfringens C.;Staphylococcus aureus S.;Dengue virus 2 DENV;Yersinia pestis Y.;Dengue virus  DEN,shock
7301,29945330,Vibrio cholerae O1 V.;Dengue virus DENV;Vibrio cholerae V.;Dengue virus 1 DENV;Vibrio cholerae O139 V.;Dengue virus 3 DENV;Salmonella enterica S.;Clostridium perfringens C.;Staphylococcus aureus S.;Dengue virus 2 DENV;Yersinia pestis Y.;Dengue virus  DEN,shock
7302,29945330,Vibrio cholerae O1 V.;Dengue virus DENV;Vibrio cholerae V.;Dengue virus 1 DENV;Vibrio cholerae O139 V.;Dengue virus 3 DENV;Salmonella enterica S.;Clostridium perfringens C.;Staphylococcus aureus S.;Dengue virus 2 DENV;Yersinia pestis Y.;Dengue virus  DEN,shock
7303,29945327,Francisella tularensis F.;Variola virus VV;Burkholderia pseudomallei B.;Bacillus anthracis B,lesions
7304,29945327,Listeria monocytogenes L.;Rickettsia prowazekii R.;Variola major virus VMV;Western equine encephalomyelitis virus WEEV;Staphylococcus aureus S,confusion
7305,29945327,Brucella abortus B.;Salmonella enterica subsp. enterica S.;Salmonella enterica subsp. enterica serovar Typhimurium S.;Clostridium botulinum E C.;Clostridium botulinum A C.;Chlamydophila psittaci C.;Variola major virus VMV;Marburgvirus MV;Salmonella enterica subsp. Enterica S.;Clostridium botulinum C.;Coxiella burnetii C.;Guanarito virus GV;Brucella canis B.;Salmonella enterica subsp. arizonae S.;Brucella sp. B.;Campylobacter jejuni C.;Kunjin virus KV;Lake Victoria marburgvirus LVMV;Brucella suis B.;Brucella melitensis B.;Francisella tularensis F.;Burkholderia pseudomallei B.;West Nile virus  WNV;Western equine encephalomyelitis virus WEE,weakness
7306,29945327,Francisella tularensis F.;Variola virus VV;Burkholderia pseudomallei B.;Bacillus anthracis B,lesions
7307,29945327,Francisella tularensis F.;Variola virus VV;Burkholderia pseudomallei B.;Bacillus anthracis B,lesions
7308,29945327,Francisella tularensis F.;Variola virus VV;Burkholderia pseudomallei B.;Bacillus anthracis B,lesions
7309,29945327,Mycobacterium tuberculosis M,consciousness
7310,29945327,Clostridium botulinum E C.;Clostridium botulinum A C.;West Nile virus  WNV;Marburgvirus MV;Clostridium botulinum C,dysarthria
7311,29945323,West Nile virus  WNV;Listeria monocytogenes L,status
7312,29945323,West Nile virus  WNV;Listeria monocytogenes L,status
7313,29945320,Escherichia coli E.;Shigella S.;Escherichia coli O157:H7 E,hemolytic
7314,29945320,Shigella S.;Listeria monocytogenes L.;Escherichia coli O157:H7 E.;Escherichia coli E.;Clostridium perfringens C.;Mycobacterium tuberculosis M,anemias
7315,29945320,Escherichia coli E.;Shigella S.;Escherichia coli O157:H7 E,Hemolytic
7316,29945320,Shigella S.;Listeria monocytogenes L.;Escherichia coli O157:H7 E.;Escherichia coli E.;Clostridium perfringens C.;Mycobacterium tuberculosis M,anemia
7317,29945316,Dengue virus 4 DENV;Dengue virus DENV;Variola major virus VMV;Dengue virus 1 DENV;Burkholderia pseudomallei B.;Dengue virus 3 DENV;Clostridium perfringens C.;Marburgvirus MV;Dengue virus 2 DENV;Guanarito virus GV;Dengue virus  DEN,hemorrhage
7318,29945316,Brucella abortus B.;Rickettsia prowazekii R.;Dengue virus 1 DENV;La Crosse virus  LCV;Staphylococcus aureus S.;Staphylococcus aureus subsp. Aureus S.;Variola minor virus VMV;Chlamydophila psittaci C.;Crimean-Congo hemorrhagic fever virus CCHFV;Dengue virus DENV;Lymphocytic choriomeningitis virus LCV;Variola major virus VMV;Marburgvirus MV;Dengue virus 2 DENV;Japanese encephalitis virus JEV;Coxiella burnetii C.;Guanarito virus GV;California encephalitis virus  CEV;Staphylococcus aureus subsp. aureus S.;Listeria monocytogenes L.;Kyasanur forest disease virus KFDV;Listeria monocytogenes str. 1/2a F6854 L.;Brucella canis B.;Dengue virus 3 DENV;Brucella sp. B.;Kunjin virus KV;Rickettsia conorii R.;Yersinia pestis Y.;Dengue virus 4 DENV;Tahyna virus TV;Rickettsia typhi R.;Variola virus VV;H1N1 subtype H.;Brucella melitensis B.;Brucella suis B.;Francisella tularensis F.;Coxiella burnetii RSA 493 C.;Burkholderia pseudomallei B.;West Nile virus  WNV;Western equine encephalomyelitis virus WEEV;Alkhurma hemorrhagic fever virus AHFV;Francisella tularensis subsp. holarctica F.;Dengue virus  DEN,headache
7319,29945316,Coxiella burnetii RSA 493 C,syndromes
7320,29945316,Variola major virus VM,lymphocyte
7321,29945316,Brucella abortus B.;Rickettsia prowazekii R.;Dengue virus 1 DENV;La Crosse virus  LCV;Staphylococcus aureus S.;Staphylococcus aureus subsp. Aureus S.;Variola minor virus VMV;Chlamydophila psittaci C.;Crimean-Congo hemorrhagic fever virus CCHFV;Dengue virus DENV;Lymphocytic choriomeningitis virus LCV;Variola major virus VMV;Marburgvirus MV;Dengue virus 2 DENV;Japanese encephalitis virus JEV;Coxiella burnetii C.;Guanarito virus GV;California encephalitis virus  CEV;Staphylococcus aureus subsp. aureus S.;Listeria monocytogenes L.;Kyasanur forest disease virus KFDV;Listeria monocytogenes str. 1/2a F6854 L.;Brucella canis B.;Dengue virus 3 DENV;Brucella sp. B.;Kunjin virus KV;Rickettsia conorii R.;Yersinia pestis Y.;Dengue virus 4 DENV;Tahyna virus TV;Rickettsia typhi R.;Variola virus VV;H1N1 subtype H.;Brucella melitensis B.;Brucella suis B.;Francisella tularensis F.;Coxiella burnetii RSA 493 C.;Burkholderia pseudomallei B.;West Nile virus  WNV;Western equine encephalomyelitis virus WEEV;Alkhurma hemorrhagic fever virus AHFV;Francisella tularensis subsp. holarctica F.;Dengue virus  DEN,headache
7322,29945316,Brucella abortus B.;Rickettsia prowazekii R.;Dengue virus 1 DENV;La Crosse virus  LCV;Staphylococcus aureus S.;Staphylococcus aureus subsp. Aureus S.;Variola minor virus VMV;Chlamydophila psittaci C.;Crimean-Congo hemorrhagic fever virus CCHFV;Dengue virus DENV;Lymphocytic choriomeningitis virus LCV;Variola major virus VMV;Marburgvirus MV;Dengue virus 2 DENV;Japanese encephalitis virus JEV;Coxiella burnetii C.;Guanarito virus GV;California encephalitis virus  CEV;Staphylococcus aureus subsp. aureus S.;Listeria monocytogenes L.;Kyasanur forest disease virus KFDV;Listeria monocytogenes str. 1/2a F6854 L.;Brucella canis B.;Dengue virus 3 DENV;Brucella sp. B.;Kunjin virus KV;Rickettsia conorii R.;Yersinia pestis Y.;Dengue virus 4 DENV;Tahyna virus TV;Rickettsia typhi R.;Variola virus VV;H1N1 subtype H.;Brucella melitensis B.;Brucella suis B.;Francisella tularensis F.;Coxiella burnetii RSA 493 C.;Burkholderia pseudomallei B.;West Nile virus  WNV;Western equine encephalomyelitis virus WEEV;Alkhurma hemorrhagic fever virus AHFV;Francisella tularensis subsp. holarctica F.;Dengue virus  DEN,headache
7323,29945316,Variola major virus VM,lymphocyte
7324,29945316,Variola major virus VM,lymphocyte
7325,29945316,Brucella abortus B.;Rickettsia prowazekii R.;Dengue virus 1 DENV;La Crosse virus  LCV;Staphylococcus aureus S.;Staphylococcus aureus subsp. Aureus S.;Variola minor virus VMV;Chlamydophila psittaci C.;Crimean-Congo hemorrhagic fever virus CCHFV;Dengue virus DENV;Lymphocytic choriomeningitis virus LCV;Variola major virus VMV;Marburgvirus MV;Dengue virus 2 DENV;Japanese encephalitis virus JEV;Coxiella burnetii C.;Guanarito virus GV;California encephalitis virus  CEV;Staphylococcus aureus subsp. aureus S.;Listeria monocytogenes L.;Kyasanur forest disease virus KFDV;Listeria monocytogenes str. 1/2a F6854 L.;Brucella canis B.;Dengue virus 3 DENV;Brucella sp. B.;Kunjin virus KV;Rickettsia conorii R.;Yersinia pestis Y.;Dengue virus 4 DENV;Tahyna virus TV;Rickettsia typhi R.;Variola virus VV;H1N1 subtype H.;Brucella melitensis B.;Brucella suis B.;Francisella tularensis F.;Coxiella burnetii RSA 493 C.;Burkholderia pseudomallei B.;West Nile virus  WNV;Western equine encephalomyelitis virus WEEV;Alkhurma hemorrhagic fever virus AHFV;Francisella tularensis subsp. holarctica F.;Dengue virus  DEN,headache
7326,29945316,Coxiella burnetii RSA 493 C,syndromes
7327,29945309,Coxiella burnetii RSA 493 C,syndrome
7328,29945307,Mycobacterium tuberculosis M,cytopenia
7329,29945305,West Nile virus  WNV;Listeria monocytogenes L,status
7330,29945293,Shigella S.;Clostridium botulinum A C.;Burkholderia pseudomallei B.;Clostridium perfringens C.;Yersinia enterocolitica Y.;Salmonella enterica subsp. Enterica S.;Salmonella enterica subsp. enterica S.;Mycobacterium tuberculosis M,Acute
7331,29945293,Shigella S.;Clostridium botulinum A C.;Burkholderia pseudomallei B.;Clostridium perfringens C.;Yersinia enterocolitica Y.;Salmonella enterica subsp. Enterica S.;Salmonella enterica subsp. enterica S.;Mycobacterium tuberculosis M,Pain
7332,29945290,Francisella tularensis F.;Variola virus VV;Burkholderia pseudomallei B.;Bacillus anthracis B,lesions
7333,29945290,Francisella tularensis F.;Variola virus VV;Burkholderia pseudomallei B.;Bacillus anthracis B,lesion
7334,29945290,Francisella tularensis F.;Variola virus VV;Burkholderia pseudomallei B.;Bacillus anthracis B,lesions
7335,29945290,Francisella tularensis F.;Variola virus VV;Burkholderia pseudomallei B.;Bacillus anthracis B,lesions
7336,29945290,Francisella tularensis F.;Variola virus VV;Burkholderia pseudomallei B.;Bacillus anthracis B,lesions
7337,29945290,Francisella tularensis F.;Variola virus VV;Burkholderia pseudomallei B.;Bacillus anthracis B,lesion
7338,29945285,Dengue virus 4 DENV;Shigella S.;Dengue virus DENV;Escherichia coli O157:H7 E.;Dengue virus 1 DENV;Escherichia coli E.;Dengue virus 3 DENV;Alkhurma hemorrhagic fever virus AHFV;Dengue virus 2 DENV;Guanarito virus G,thrombocytopenia
7339,29945270,Clostridium botulinum A C.;Kunjin virus K,nerves
7340,29945269,Francisella tularensis F.;Variola virus VV;Burkholderia pseudomallei B.;Bacillus anthracis B,lesion
7341,29945268,Francisella tularensis F,skin
7342,29945268,Francisella tularensis F.;Variola virus VV;Burkholderia pseudomallei B.;Bacillus anthracis B,lesions
7343,29945268,Francisella tularensis F.;Variola virus VV;Burkholderia pseudomallei B.;Bacillus anthracis B,lesions
7344,29945266,West Nile virus  WNV;Listeria monocytogenes L,status
7345,29945266,Variola major virus VM,lymphocyte
7346,29945266,Staphylococcus aureus S,skin
7347,29945266,Staphylococcus aureus S,inflammation
7348,29945265,Brucella abortus B.;Salmonella enterica subsp. enterica serovar Enteritidis S.;Brucella melitensis B.;Brucella suis B.;Burkholderia mallei B.;Brucella canis B.;Clostridium perfringens C.;Brucella sp. B.;Salmonella enterica subsp. Enterica S.;Salmonella enterica subsp. enterica S.;Coxiella burnetii C.;Bacillus anthracis B,sweat
7349,29945265,Clostridium botulinum C.;Rickettsia prowazekii R,symptoms
7350,29945262,Variola virus VV;Listeria monocytogenes ATCC 19115 L,lips
7351,29945262,Variola virus VV;Listeria monocytogenes ATCC 19115 L,lips
7352,29945262,Variola virus VV;Listeria monocytogenes ATCC 19115 L,lips
7353,29945262,Variola virus V,upper
7354,29945262,Salmonella enterica subsp. enterica serovar Enteritidis S.;Clostridium perfringens B C.;Burkholderia pseudomallei B.;Clostridium perfringens D C.;Clostridium perfringens C.;Staphylococcus aureus S.;Salmonella enterica subsp. Enterica S.;Salmonella enterica subsp. enterica S.;Bacillus anthracis B.;Guanarito virus G,edema
7355,29945262,Clostridium perfringens C,injection
7356,29945255,Brucella abortus B.;Chlamydophila psittaci C.;H4N6 subtype H.;Brucella melitensis B.;Brucella suis B.;Burkholderia mallei B.;Francisella tularensis F.;West Nile virus  WNV;Brucella sp. B.;Coxiella burnetii C.;Mycobacterium tuberculosis M,weight
7357,29945255,Brucella abortus B.;Chlamydophila psittaci C.;H4N6 subtype H.;Brucella melitensis B.;Brucella suis B.;Burkholderia mallei B.;Francisella tularensis F.;West Nile virus  WNV;Brucella sp. B.;Coxiella burnetii C.;Mycobacterium tuberculosis M,weight
7358,29945255,Brucella abortus B.;Chlamydophila psittaci C.;H4N6 subtype H.;Brucella melitensis B.;Brucella suis B.;Burkholderia mallei B.;Francisella tularensis F.;West Nile virus  WNV;Brucella sp. B.;Coxiella burnetii C.;Mycobacterium tuberculosis M,weight
7359,29945255,Francisella tularensis F.;Chlamydophila psittaci C.;West Nile virus  WN,muscle
7360,29945255,Brucella abortus B.;Chlamydophila psittaci C.;H4N6 subtype H.;Brucella melitensis B.;Brucella suis B.;Burkholderia mallei B.;Francisella tularensis F.;West Nile virus  WNV;Brucella sp. B.;Coxiella burnetii C.;Mycobacterium tuberculosis M,weight
7361,29945252,Clostridium botulinum A C,arms
7362,29945252,Clostridium botulinum A C,arms
7363,29945252,Clostridium botulinum A C,arms
7364,29945248,West Nile virus  WN,body
7365,29945248,Brucella abortus B.;Chlamydophila psittaci C.;H4N6 subtype H.;Brucella melitensis B.;Brucella suis B.;Burkholderia mallei B.;Francisella tularensis F.;West Nile virus  WNV;Brucella sp. B.;Coxiella burnetii C.;Mycobacterium tuberculosis M,weight
7366,29945247,Coxiella burnetii RSA 493 C,syndrome
7367,29945247,Coxiella burnetii RSA 493 C,syndrome
7368,29945247,Coxiella burnetii RSA 493 C,syndrome
7369,29945247,Coxiella burnetii RSA 493 C,syndrome
