superkingdom,kingdom,phylum,order,family,genus,species,subspecies,symptoms/diseases,antibiotics,comments
Bacteria,NA,Spirochaetes,Spirochaetales,Borreliaceae,Borreliella,Borreliella andersonii,NA,Lyme disease,"Amoxicillin, doxycycline, ceftriaxone",
Bacteria,NA,Spirochaetes,Spirochaetales,Borreliaceae,Borreliella,Borreliella bissettii,NA,Lyme disease,"Amoxicillin, doxycycline, ceftriaxone",
Bacteria,NA,Spirochaetes,Spirochaetales,Borreliaceae,Borreliella,Borreliella burgdorferi,NA,Lyme disease,"Amoxicillin, doxycycline, ceftriaxone",
Bacteria,NA,Spirochaetes,Spirochaetales,Borreliaceae,Borreliella,Borreliella garinii,NA,Lyme disease,"Amoxicillin, doxycycline, ceftriaxone",
Bacteria,NA,Spirochaetes,Spirochaetales,Borreliaceae,Borreliella,Borreliella japonica,NA,Lyme disease,"Amoxicillin, doxycycline, ceftriaxone",
Bacteria,NA,Spirochaetes,Spirochaetales,Borreliaceae,Borreliella,Borreliella lusitaniae,NA,Lyme disease,"Amoxicillin, doxycycline, ceftriaxone",
Bacteria,NA,Spirochaetes,Spirochaetales,Borreliaceae,Borreliella,Borreliella sinica,NA,Lyme disease,"Amoxicillin, doxycycline, ceftriaxone",
Bacteria,NA,Spirochaetes,Spirochaetales,Borreliaceae,Borreliella,Borreliella spielmanii,NA,Lyme disease,"Amoxicillin, doxycycline, ceftriaxone",
Bacteria,NA,Spirochaetes,Spirochaetales,Borreliaceae,Borreliella,Borreliella tanukii,NA,Lyme disease,"Amoxicillin, doxycycline, ceftriaxone",
Bacteria,NA,Spirochaetes,Spirochaetales,Borreliaceae,Borreliella,Borreliella turdi,NA,Lyme disease,"Amoxicillin, doxycycline, ceftriaxone",
Bacteria,NA,Spirochaetes,Spirochaetales,Borreliaceae,Borreliella,Borreliella valaisiana,NA,Lyme disease,"Amoxicillin, doxycycline, ceftriaxone",
Bacteria,NA,Spirochaetes,Spirochaetales,Spirochaetaceae,Treponema,Treponema amylovorum,NA,Associated with periodontal disease. Role as potential pathogens unclear,,Associated with periodontal disease. Role as potential pathogens unclear
Bacteria,NA,Spirochaetes,Spirochaetales,Spirochaetaceae,Treponema,Treponema denticola,NA,Associated with periodontal disease. Role as potential pathogens unclear,,Associated with periodontal disease. Role as potential pathogens unclear
Bacteria,NA,Spirochaetes,Spirochaetales,Spirochaetaceae,Treponema,Treponema lecithinolyticum,NA,Associated with periodontal disease. Role as potential pathogens unclear,,Associated with periodontal disease. Role as potential pathogens unclear
Bacteria,NA,Spirochaetes,Spirochaetales,Spirochaetaceae,Treponema,Treponema maltophilum,NA,Associated with periodontal disease. Role as potential pathogens unclear,,Associated with periodontal disease. Role as potential pathogens unclear
Bacteria,NA,Spirochaetes,Spirochaetales,Spirochaetaceae,Treponema,Treponema medium,NA,Associated with periodontal disease. Role as potential pathogens unclear,,Associated with periodontal disease. Role as potential pathogens unclear
Bacteria,NA,Spirochaetes,Spirochaetales,Spirochaetaceae,Treponema,Treponema minutum,NA,,,From genital flora. Considered nonpathogenic but have been isolated from genital lesions
Bacteria,NA,Spirochaetes,Spirochaetales,Spirochaetaceae,Treponema,Treponema pallidum,Treponema pallidum subsp. endemicum,Syphilis,Penicillin,‘T. pallidum endemicum’ is the agent of nonvenereal endemic syphilis
Bacteria,NA,Spirochaetes,Spirochaetales,Spirochaetaceae,Treponema,Treponema pallidum,Treponema pallidum subsp. pallidium,Syphilis,Penicillin,‘T. pallidum endemicum’ is the agent of nonvenereal endemic syphilis
Bacteria,NA,Spirochaetes,Spirochaetales,Spirochaetaceae,Treponema,Treponema pallidum,Treponema pallidum subsp. pertenue,Yaws,Penicillin,
Bacteria,NA,Spirochaetes,Spirochaetales,Spirochaetaceae,Treponema,Treponema parvum,NA,Associated with periodontal disease. Role as potential pathogens unclear,,Associated with periodontal disease. Role as potential pathogens unclear
Bacteria,NA,Spirochaetes,Spirochaetales,Spirochaetaceae,Treponema,Treponema pectinovorum,NA,Associated with periodontal disease. Role as potential pathogens unclear,,Associated with periodontal disease. Role as potential pathogens unclear
Bacteria,NA,Spirochaetes,Spirochaetales,Spirochaetaceae,Treponema,Treponema phagedenis,NA,,,From genital flora. Considered nonpathogenic but have been isolated from genital lesions
Bacteria,NA,Spirochaetes,Spirochaetales,Spirochaetaceae,Treponema,Treponema putidum,NA,Associated with periodontal disease. Role as potential pathogens unclear,,Associated with periodontal disease. Role as potential pathogens unclear
Bacteria,NA,Spirochaetes,Spirochaetales,Spirochaetaceae,Treponema,Treponema refringens,NA,,,From genital flora. Considered nonpathogenic but have been isolated from genital lesions
Bacteria,NA,Spirochaetes,Spirochaetales,Spirochaetaceae,Treponema,Treponema socranskii,NA,Associated with periodontal disease. Role as potential pathogens unclear,,Associated with periodontal disease. Role as potential pathogens unclear
Bacteria,NA,Spirochaetes,Spirochaetales,Spirochaetaceae,Treponema,Treponema vincentii,NA,Associated with periodontal disease. Role as potential pathogens unclear,,Associated with periodontal disease. Role as potential pathogens unclear
Bacteria,NA,Tenericutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma amphoriforme,NA,"Respiratory infection, postpartum fever, pyelonephritis, pelvic inflammatory disease, myocarditis, pericarditis, meningitis","Tetracycline, macrolides, fluoroquinolones","May be resistant to macrolides. M. pneumoniaeinfection may be complicated by haemolytic anaemia, intravascular coagulation, Stevens–Johnson syndrome, or erythema multiforme"
Bacteria,NA,Tenericutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma buccale,NA,"Respiratory infection, postpartum fever, pyelonephritis, pelvic inflammatory disease, myocarditis, pericarditis, meningitis","Tetracycline, macrolides, fluoroquinolones","May be resistant to macrolides. M. pneumoniaeinfection may be complicated by haemolytic anaemia, intravascular coagulation, Stevens–Johnson syndrome, or erythema multiforme"
Bacteria,NA,Tenericutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma faucium,NA,"Respiratory infection, postpartum fever, pyelonephritis, pelvic inflammatory disease, myocarditis, pericarditis, meningitis","Tetracycline, macrolides, fluoroquinolones","May be resistant to macrolides. M. pneumoniaeinfection may be complicated by haemolytic anaemia, intravascular coagulation, Stevens–Johnson syndrome, or erythema multiforme"
Bacteria,NA,Tenericutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma fermentans,NA,"Respiratory infection, postpartum fever, pyelonephritis, pelvic inflammatory disease, myocarditis, pericarditis, meningitis","Tetracycline, macrolides, fluoroquinolones","May be resistant to macrolides. M. pneumoniaeinfection may be complicated by haemolytic anaemia, intravascular coagulation, Stevens–Johnson syndrome, or erythema multiforme"
Bacteria,NA,Tenericutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma genitalium,NA,"Respiratory infection, postpartum fever, pyelonephritis, pelvic inflammatory disease, myocarditis, pericarditis, meningitis","Tetracycline, macrolides, fluoroquinolones","May be resistant to macrolides. M. pneumoniaeinfection may be complicated by haemolytic anaemia, intravascular coagulation, Stevens–Johnson syndrome, or erythema multiforme"
Bacteria,NA,Tenericutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma hominis,NA,"Respiratory infection, postpartum fever, pyelonephritis, pelvic inflammatory disease, myocarditis, pericarditis, meningitis","Tetracycline, macrolides, fluoroquinolones","May be resistant to macrolides. M. pneumoniaeinfection may be complicated by haemolytic anaemia, intravascular coagulation, Stevens–Johnson syndrome, or erythema multiforme"
Bacteria,NA,Tenericutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma lipophilum,NA,"Respiratory infection, postpartum fever, pyelonephritis, pelvic inflammatory disease, myocarditis, pericarditis, meningitis","Tetracycline, macrolides, fluoroquinolones","May be resistant to macrolides. M. pneumoniaeinfection may be complicated by haemolytic anaemia, intravascular coagulation, Stevens–Johnson syndrome, or erythema multiforme"
Bacteria,NA,Tenericutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma orale,NA,"Respiratory infection, postpartum fever, pyelonephritis, pelvic inflammatory disease, myocarditis, pericarditis, meningitis","Tetracycline, macrolides, fluoroquinolones","May be resistant to macrolides. M. pneumoniaeinfection may be complicated by haemolytic anaemia, intravascular coagulation, Stevens–Johnson syndrome, or erythema multiforme"
Bacteria,NA,Tenericutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma penetrans,NA,"Respiratory infection, postpartum fever, pyelonephritis, pelvic inflammatory disease, myocarditis, pericarditis, meningitis","Tetracycline, macrolides, fluoroquinolones","May be resistant to macrolides. M. pneumoniaeinfection may be complicated by haemolytic anaemia, intravascular coagulation, Stevens–Johnson syndrome, or erythema multiforme"
Bacteria,NA,Tenericutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma phocicerebrale,NA,Seal finger,Tetracycline,Other Mycoplasma spp. from seals are M. phocae and M. phocirhinis
Bacteria,NA,Tenericutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma pirum,NA,"Respiratory infection, postpartum fever, pyelonephritis, pelvic inflammatory disease, myocarditis, pericarditis, meningitis","Tetracycline, macrolides, fluoroquinolones","May be resistant to macrolides. M. pneumoniaeinfection may be complicated by haemolytic anaemia, intravascular coagulation, Stevens–Johnson syndrome, or erythema multiforme"
Bacteria,NA,Tenericutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma pneumoniae,NA,"Respiratory infection, postpartum fever, pyelonephritis, pelvic inflammatory disease, myocarditis, pericarditis, meningitis","Tetracycline, macrolides, fluoroquinolones","May be resistant to macrolides. M. pneumoniaeinfection may be complicated by haemolytic anaemia, intravascular coagulation, Stevens–Johnson syndrome, or erythema multiforme"
Bacteria,NA,Tenericutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma primatum,NA,"Respiratory infection, postpartum fever, pyelonephritis, pelvic inflammatory disease, myocarditis, pericarditis, meningitis","Tetracycline, macrolides, fluoroquinolones","May be resistant to macrolides. M. pneumoniaeinfection may be complicated by haemolytic anaemia, intravascular coagulation, Stevens–Johnson syndrome, or erythema multiforme"
Bacteria,NA,Tenericutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma salivarium,NA,"Respiratory infection, postpartum fever, pyelonephritis, pelvic inflammatory disease, myocarditis, pericarditis, meningitis","Tetracycline, macrolides, fluoroquinolones","May be resistant to macrolides. M. pneumoniaeinfection may be complicated by haemolytic anaemia, intravascular coagulation, Stevens–Johnson syndrome, or erythema multiforme"
Bacteria,NA,Tenericutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma spermatophilum,NA,"Respiratory infection, postpartum fever, pyelonephritis, pelvic inflammatory disease, myocarditis, pericarditis, meningitis","Tetracycline, macrolides, fluoroquinolones","May be resistant to macrolides. M. pneumoniaeinfection may be complicated by haemolytic anaemia, intravascular coagulation, Stevens–Johnson syndrome, or erythema multiforme"
Bacteria,NA,Tenericutes,Mycoplasmatales,Mycoplasmataceae,Ureaplasma,Ureaplasma parvum,NA,Urethritis,"Tetracycline, erythromycin",
Bacteria,NA,Tenericutes,Mycoplasmatales,Mycoplasmataceae,Ureaplasma,Ureaplasma urealyticum,NA,Urethritis,"Tetracycline, erythromycin",
Eukaryota,Fungi,Ascomycota,Botryosphaeriales,Botryosphaeriaceae,Lasiodiplodia,Lasiodiplodia theobromae,NA,,,
Eukaryota,Fungi,Ascomycota,Botryosphaeriales,Botryosphaeriaceae,Neodeightonia,Neodeightonia subglobosa,NA,,,
Eukaryota,Fungi,Ascomycota,Botryosphaeriales,Botryosphaeriaceae,Neoscytalidium,Neoscytalidium dimidiatum,NA,,,
Eukaryota,Fungi,Ascomycota,Calosphaeriales,Pleurostomataceae,Pleurostoma,Pleurostoma repens,NA,,,
Eukaryota,Fungi,Ascomycota,Calosphaeriales,Pleurostomataceae,Pleurostoma,Pleurostoma richardsiae,NA,,,
Eukaryota,Fungi,Ascomycota,Capnodiales,Cladosporiaceae,Cladosporium,Cladosporium cladosporioides,NA,,,
Eukaryota,Fungi,Ascomycota,Capnodiales,Cladosporiaceae,Cladosporium,Cladosporium herbarum,NA,,,
Eukaryota,Fungi,Ascomycota,Capnodiales,Cladosporiaceae,Cladosporium,Cladosporium oxysporum,NA,,,
Eukaryota,Fungi,Ascomycota,Capnodiales,Cladosporiaceae,Cladosporium,Cladosporium sphaerospermum,NA,,,
Eukaryota,Fungi,Ascomycota,Capnodiales,Mycosphaerellaceae,Mycocentrospora,Mycocentrospora acerina,NA,,,
Eukaryota,Fungi,Ascomycota,Capnodiales,Piedraiaceae,Piedraia,Piedraia hortae,NA,,,
Eukaryota,Fungi,Ascomycota,Chaetothyriales,Cyphellophoraceae,Anthopsis,Anthopsis deltoidea,NA,,,
Eukaryota,Fungi,Ascomycota,Chaetothyriales,Cyphellophoraceae,Cyphellophora,Cyphellophora europaea,NA,,,
Eukaryota,Fungi,Ascomycota,Chaetothyriales,Cyphellophoraceae,Cyphellophora,Cyphellophora laciniata,NA,,,
Eukaryota,Fungi,Ascomycota,Chaetothyriales,Cyphellophoraceae,Cyphellophora,Cyphellophora oxyspora,NA,,,
Eukaryota,Fungi,Ascomycota,Chaetothyriales,Cyphellophoraceae,Cyphellophora,Cyphellophora pluriseptata,NA,,,
Eukaryota,Fungi,Ascomycota,Chaetothyriales,Cyphellophoraceae,Cyphellophora,Cyphellophora reptans,NA,,,
Eukaryota,Fungi,Ascomycota,Chaetothyriales,Cyphellophoraceae,Cyphellophora,Cyphellophora suttonii,NA,,,
Eukaryota,Fungi,Ascomycota,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,Cladophialophora arxii,NA,,,
Eukaryota,Fungi,Ascomycota,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,Cladophialophora bantiana,NA,,,
Eukaryota,Fungi,Ascomycota,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,Cladophialophora boppii,NA,,,
Eukaryota,Fungi,Ascomycota,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,Cladophialophora carrionii,NA,,,
Eukaryota,Fungi,Ascomycota,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,Cladophialophora devriesii,NA,,,
Eukaryota,Fungi,Ascomycota,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,Cladophialophora emmonsii,NA,,,
Eukaryota,Fungi,Ascomycota,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,Cladophialophora immunda,NA,,,
Eukaryota,Fungi,Ascomycota,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,Cladophialophora modesta,NA,,,
Eukaryota,Fungi,Ascomycota,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,Cladophialophora mycetomatis,NA,,,
Eukaryota,Fungi,Ascomycota,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,Cladophialophora samoensis,NA,,,
Eukaryota,Fungi,Ascomycota,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,Cladophialophora saturnica,NA,,,
Eukaryota,Fungi,Ascomycota,Chaetothyriales,Herpotrichiellaceae,Exophiala,Exophiala asiatica,NA,,,
Eukaryota,Fungi,Ascomycota,Chaetothyriales,Herpotrichiellaceae,Exophiala,Exophiala attenuata,NA,,,
Eukaryota,Fungi,Ascomycota,Chaetothyriales,Herpotrichiellaceae,Exophiala,Exophiala bergeri,NA,,,
Eukaryota,Fungi,Ascomycota,Chaetothyriales,Herpotrichiellaceae,Exophiala,Exophiala castellanii,NA,,,
Eukaryota,Fungi,Ascomycota,Chaetothyriales,Herpotrichiellaceae,Exophiala,Exophiala dermatitidis,NA,,,
Eukaryota,Fungi,Ascomycota,Chaetothyriales,Herpotrichiellaceae,Exophiala,Exophiala jeanselmei,NA,,,
Eukaryota,Fungi,Ascomycota,Chaetothyriales,Herpotrichiellaceae,Exophiala,Exophiala lecanii-corni,NA,,,
Eukaryota,Fungi,Ascomycota,Chaetothyriales,Herpotrichiellaceae,Exophiala,Exophiala moniliae,NA,,,
Eukaryota,Fungi,Ascomycota,Chaetothyriales,Herpotrichiellaceae,Exophiala,Exophiala oligosperma,NA,,,
Eukaryota,Fungi,Ascomycota,Chaetothyriales,Herpotrichiellaceae,Exophiala,Exophiala phaeomuriformis,NA,,,
Eukaryota,Fungi,Ascomycota,Chaetothyriales,Herpotrichiellaceae,Exophiala,Exophiala pisciphila,NA,,,
Eukaryota,Fungi,Ascomycota,Chaetothyriales,Herpotrichiellaceae,Exophiala,Exophiala salmonis,NA,,,
Eukaryota,Fungi,Ascomycota,Chaetothyriales,Herpotrichiellaceae,Exophiala,Exophiala spinifera,NA,,,
Eukaryota,Fungi,Ascomycota,Chaetothyriales,Herpotrichiellaceae,Exophiala,Exophiala xenobiotica,NA,,,
Eukaryota,Fungi,Ascomycota,Chaetothyriales,Herpotrichiellaceae,Fonsecaea,Fonsecaea monophora,NA,,,
Eukaryota,Fungi,Ascomycota,Chaetothyriales,Herpotrichiellaceae,Fonsecaea,Fonsecaea multimorphosa,NA,,,
Eukaryota,Fungi,Ascomycota,Chaetothyriales,Herpotrichiellaceae,Fonsecaea,Fonsecaea nubica,NA,,,
Eukaryota,Fungi,Ascomycota,Chaetothyriales,Herpotrichiellaceae,Fonsecaea,Fonsecaea pedrosoi,NA,,,
Eukaryota,Fungi,Ascomycota,Chaetothyriales,Herpotrichiellaceae,Phialophora,Phialophora americana,NA,,,
Eukaryota,Fungi,Ascomycota,Chaetothyriales,Herpotrichiellaceae,Phialophora,Phialophora cyanescens,NA,,,
Eukaryota,Fungi,Ascomycota,Chaetothyriales,Herpotrichiellaceae,Phialophora,Phialophora verrucosa,NA,,,
Eukaryota,Fungi,Ascomycota,Chaetothyriales,Herpotrichiellaceae,Rhinocladiella,Rhinocladiella aquaspersa,NA,,,
Eukaryota,Fungi,Ascomycota,Chaetothyriales,Herpotrichiellaceae,Rhinocladiella,Rhinocladiella atrovirens,NA,,,
Eukaryota,Fungi,Ascomycota,Chaetothyriales,Herpotrichiellaceae,Rhinocladiella,Rhinocladiella basitona,NA,,,
Eukaryota,Fungi,Ascomycota,Chaetothyriales,Herpotrichiellaceae,Rhinocladiella,Rhinocladiella mackenziei,NA,,,
Eukaryota,Fungi,Ascomycota,Chaetothyriales,Herpotrichiellaceae,Rhinocladiella,Rhinocladiella similis,NA,,,
Eukaryota,Fungi,Ascomycota,Chaetothyriales,Herpotrichiellaceae,Veronaea,Veronaea botryosa,NA,,,
Eukaryota,Fungi,Ascomycota,Chaetothyriales,Trichomeriaceae,Knufia,Knufia epidermidis,NA,,,
Eukaryota,Fungi,Ascomycota,Coniochaetales,Coniochaetaceae,Coniochaeta,Coniochaeta ligniaria,NA,,,
Eukaryota,Fungi,Ascomycota,Coniochaetales,Coniochaetaceae,Coniochaeta,Coniochaeta lignicola,NA,,,
Eukaryota,Fungi,Ascomycota,Coniochaetales,Coniochaetaceae,Coniochaeta,Coniochaeta mutabilis,NA,,,
Eukaryota,Fungi,Ascomycota,Dothideales,Aureobasidiaceae,Aureobasidium,Aureobasidium pullulans,NA,,,
Eukaryota,Fungi,Ascomycota,Dothideales,Dothioraceae,Sydowia,Sydowia polyspora,NA,,,
Eukaryota,Fungi,Ascomycota,Dothideales,NA,Hortaea,Hortaea werneckii,NA,,,
Eukaryota,Fungi,Ascomycota,Eremomycetaceae,NA,Arthrographis,Arthrographis arxii,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus acidus,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus aculeatus,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus alabamensis,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus alliaceus,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus amstelodami,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus avenaceus,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus brasiliensis,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus caesiellus,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus calidoustus,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus candidus,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus carneus,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus chevalieri,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus chlamydosporus,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus clavatonanicus,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus clavatus,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus conicus,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus deflectus,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus fischeri,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus flavus,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus fumigatiaffinis,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus fumigatus,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus fumisynnematus,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus glaucus,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus granulosus,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus insolitus,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus janus,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus japonicus,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus lentulus,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus neoflavipes,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus neoniveus,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus nidulans,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus niger,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus nomius,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus ochraceopetaliformis,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus ochraceus,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus oryzae,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus persii,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus pseudoglaucus,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus quadrilineatus,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus restrictus,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus rugulosus,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus sclerotiorum,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus spinosus,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus sydowii,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus tamarii,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus terreus,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus thermomutatus,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus tritici,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus tubingensis,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus udagawae,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus unguis,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus ustus,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus versicolor,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus viridinutans,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Monascus,Monascus ruber,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Penicillium,Penicillium aurantiogriseum,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Penicillium,Penicillium brevicompactum,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Penicillium,Penicillium chrysogenum,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Penicillium,Penicillium citrinum,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Penicillium,Penicillium commune,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Penicillium,Penicillium decumbens,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Penicillium,Penicillium expansum,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Penicillium,Penicillium griseofulvum,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Penicillium,Penicillium spinulosum,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Thermoascaceae,Byssochlamys,Byssochlamys spectabilis,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Thermoascaceae,Thermoascus,Thermoascus crustaceus,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Trichocomaceae,Rasamsonia,Rasamsonia argillacea,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Trichocomaceae,Talaromyces,Talaromyces marneffei,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Trichocomaceae,Talaromyces,Talaromyces piceae,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Trichocomaceae,Talaromyces,Talaromyces purpureogenus,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Trichocomaceae,Talaromyces,Talaromyces rugulosus,NA,,,
