,PMID,pathNames,tagged_As
604,29953058,Streptococcus constellatus subsp. pharyngis S.;Streptococcus anginosus S.;Corynebacterium ulcerans C.;Streptococcus constellatus subsp. constellatus S.;Streptococcus intermedius S,pharyngitis
605,29953058,,disease
606,29953057,,disease
607,29953054,Yersinia intermedia Y.;Nocardia higoensis N.;Yersinia mollaretii Y.;Nocardia farcinica N.;Nocardia elegans N.;Nocardia kruczakiae N.;Nocardia ninae N.;Microbacterium paraoxydans M.;Yersinia frederiksenii Y.;Yersinia pseudotuberculosis Y.;Nocardia exalbida N.;Nocardia africana N.;Microbacterium trichothecenolyticum M.;Nocardia asiatica N.;Nocardia inohanensis N.;Nocardia arthritidis N.;Yersinia kristensenii Y.;Nocardia otitidiscaviarum N.;Nocardia concava N.;Microbacterium oxydans M.;Nocardia asteroides N.;Nocardia carnea N.;Nocardia abscessus N.;Yersinia rohdei Y.;Nocardia anaemiae N.;Nocardia beijingensis N.;Nocardia brasiliensis N.;Yersinia enterocolitica Y.;Nocardia araoensis N.;Nocardia mexicana N.;Nocardia aobensis N.;Microbacterium arborescens M.;Microbacterium resistens M.;Microbacterium imperiale M.;Yersinia bercovieri Y.;Nocardia cyriacigeorgica N.;Nocardia niigatensis N.;Microbacterium liquefaciens M.;Yersinia aldovae Y.;Nocardia nova N.;Nocardia brevicatena N,soft
608,29953053,Fungi F,Mycosis
609,29953049,Achromobacter xylosoxidans A.;Achromobacter spanius A.;Achromobacter piechaudii A.;Ignavigranum ruoffiae I.;Achromobacter denitrificans A.;Achromobacter ruhlandii A.;Vibrio alginolyticus V.;Achromobacter insolitus A,ears
610,29953048,Bacteroides salyersiae B.;Bacteroides massiliensis B.;Bacteroides finegoldii B.;Odoribacter splanchnicus O.;Bacteroides ovatus B.;Bacteroides coagulans B.;Bacteroides fragilis B.;Haemophilus pittmaniae H.;Bacteroides caccae B.;Campylobacter ureolyticus C.;Haemophilus parainfluenzae H.;Bacteroides vulgatus B.;Bacteroides stercoris B.;Pseudoflavonifractor capillosus P.;Bacteroides eggerthii B.;Aggregatibacter aphrophilus A.;Bacteroides nordii B.;Bacteroides uniformis B.;Aggregatibacter segnis A.;Bacteroides thetaiotaomicron B.;Bacteroides pyogenes B,media
611,29953048,Bacteroides salyersiae B.;Bacteroides massiliensis B.;Bacteroides finegoldii B.;Odoribacter splanchnicus O.;Bacteroides ovatus B.;Bacteroides coagulans B.;Bacteroides fragilis B.;Haemophilus pittmaniae H.;Bacteroides caccae B.;Campylobacter ureolyticus C.;Haemophilus parainfluenzae H.;Bacteroides vulgatus B.;Bacteroides stercoris B.;Pseudoflavonifractor capillosus P.;Bacteroides eggerthii B.;Aggregatibacter aphrophilus A.;Bacteroides nordii B.;Bacteroides uniformis B.;Aggregatibacter segnis A.;Bacteroides thetaiotaomicron B.;Bacteroides pyogenes B,media
612,29953046,,diseases
613,29953040,,disease
614,29953040,,disease
615,29953039,Brevibacterium luteolum B.;Pseudomonas putida P.;Capnocytophaga haemolytica C.;Pseudomonas monteilii P.;Actinobacillus equuli A.;Leuconostoc lactis L.;Mycoplasma amphoriforme M.;Neisseria flavescens N.;Psychrobacter phenylpyruvicus P.;Mycoplasma pneumoniae M.;Ralstonia mannitolilytica R.;Neisseria cinerea N.;Pasteurella multocida subsp. multocida P.;Aeromonas hydrophila A.;Corynebacterium auris C.;Acinetobacter calcoaceticus A.;Streptococcus agalactiae S.;Acinetobacter haemolyticus A.;Neisseria weaveri N.;Acidovorax facilis A.;Corynebacterium appendicis C.;Capnocytophaga granulosa C.;Neisseria sicca N.;Aeromonas media A.;Pseudomonas mendocina P.;Corynebacterium afermentans C.;Cupriavidus gilardii C.;Globicatella sanguinis G.;Brevibacterium casei B.;Citrobacter amalonaticus C.;Mycoplasma fermentans M.;Pseudomonas chlororaphis P.;Acinetobacter ursingii A.;Cellulosimicrobium funkei C.;Enterococcus faecium E.;Corynebacterium coyleae C.;Pseudomonas aeruginosa P.;Stenotrophomonas maltophilia S.;Cellulomonas denverensis C.;Pseudomonas pertucinogena P.;Corynebacterium durum C.;Neisseria mucosa N.;Streptococcus urinalis S.;Bacillus circulans B.;Mycoplasma pirum M.;Aggregatibacter actinomycetemcomitans A.;Mycoplasma penetrans M.;Mannheimia haemolytica M.;Acinetobacter schindleri A.;Plesiomonas shigelloides P.;Acidovorax delafieldii A.;Microbacterium liquefaciens M.;Neisseria elongata subsp. elongata N.;Enterococcus dispar E.;Leuconostoc mesenteroides subsp. cremoris L.;Bacillus coagulans B.;Mycoplasma primatum M.;Citrobacter koseri C.;Pasteurella bettyae P.;Vibrio vulnificus V.;Corynebacterium amycolatum C.;Citrobacter freundii C.;Lysinibacillus sphaericus L.;Citrobacter murliniae C.;Neisseria zoodegmatis N.;Corynebacterium aurimucosum C.;Escherichia coli E.;Acinetobacter johnsonii A.;Aeromonas salmonicida A.;Streptococcus acidominimus S.;Citrobacter gillenii C.;Citrobacter werkmanii C.;Pasteurella multocida subsp. septica P.;Aerococcus urinae A.;Aeromonas veronii A.;Enterococcus raffinosus E.;Microbacterium oxydans M.;Actinobacillus suis A.;Enterococcus avium E.;Cardiobacterium valvarum C.;Pseudomonas stutzeri P.;Enterococcus casseliflavus E.;Pseudomonas mosselii P.;Avibacterium gallinarum A.;Corynebacterium argentoratense C.;Mycoplasma hominis M.;Mycoplasma orale M.;Cupriavidus respiraculi C.;Balneatrix alpica B.;Microbacterium resistens M.;Corynebacterium confusum C.;Aeromonas bestiarum A.;Paenibacillus polymyxa P.;Bacillus thuringiensis B.;Enterococcus gilvus E.;Paenibacillus macerans P.;Streptococcus pyogenes S.;Acinetobacter junii A.;Aeromonas enteropelogenes A.;Enterococcus hirae E.;Corynebacterium atypicum C.;Listeria seeligeri L.;Brevibacterium paucivorans B.;Brevibacterium epidermidis B.;Rothia mucilaginosa R.;Streptococcus suis S.;Mycoplasma faucium M.;Streptococcus dysgalactiae subsp. equisimilis S.;Neisseria lactamica N.;Corynebacterium accolens C.;Capnocytophaga cynodegmi C.;Citrobacter rodentium C.;Comamonas testosteroni C.;Enterococcus cecorum E.;Paraburkholderia fungorum P.;Pasteurella stomatis P.;Streptococcus iniae S.;Vibrio cholerae non-O1 V.;Neisseria animaloris N.;Shewanella putrefaciens S.;Cardiobacterium hominis C.;Pseudomonas fluorescens P.;Enterococcus gallinarum E.;Streptococcus dysgalactiae subsp. dysgalactiae S.;Mycoplasma genitalium M.;Ralstonia pickettii R.;Streptococcus porcinus S.;Capnocytophaga sputigena C.;Cupriavidus pauculus C.;Elizabethkingia meningoseptica E.;Listeria ivanovii L.;Acinetobacter baumannii A.;Enterococcus mundtii E.;Enterococcus pseudoavium E.;Mycoplasma lipophilum M.;Acinetobacter radioresistens A.;Citrobacter youngae C.;Streptococcus equi subsp. equi S.;Tetragenococcus solitarius T.;Pseudomonas alcaligenes P.;Citrobacter sedlakii C.;Aeromonas caviae A.;Brevibacterium mcbrellneri B.;Corynebacterium falsenii C.;Citrobacter farmeri C.;Haemophilus influenzae H.;Streptococcus canis S.;Microbacterium imperiale M.;Cellulosimicrobium cellulans C.;Enterococcus durans E.;Acinetobacter parvus A.;Acinetobacter lwoffii A.;Aeromonas allosaccharophila A.;Leuconostoc mesenteroides subsp. dextranicum L.;Neisseria canis N.;Brevibacterium otitidis B.;Actinobacillus ureae A.;Aeromonas jandaei A.;Bacillus mycoides B.;Neisseria elongata subsp. glycolytica N.;Enterococcus faecalis E.;Paenibacillus popilliae P.;Cellulomonas hominis C.;Rodentibacter pneumotropicus R.;Neisseria bacilliformis N.;Mycoplasma spermatophilum M.;Streptococcus equi subsp. zooepidemicus S.;Capnocytophaga ochracea C.;Acidovorax temperans A.;Microbacterium paraoxydans M.;Microbacterium trichothecenolyticum M.;Aerococcus sanguinicola A.;Pasteurella aerogenes P.;Salmonella enterica subsp. arizonae S.;Neisseria meningitidis N.;Capnocytophaga gingivalis C.;Pasteurella multocida subsp. gallicida P.;Aerococcus urinaehominis A.;Comamonas terrigena C.;Ralstonia insidiosa R.;Aeromonas schubertii A.;Acidovorax avenae A.;Corynebacterium freneyi C.;Neisseria elongata subsp. nitroreducens N.;Neisseria polysaccharea N.;Paenibacillus alvei P.;Psychrobacter immobilis P.;Enterococcus pallens E.;Pasteurella dagmatis P.;Enterococcus malodoratus E.;Escherichia coli  E.;Streptococcus pseudoporcinus S.;Listeria grayi L.;Actinobacillus lignieresii A.;Neisseria subflava N.;Leuconostoc citreum L.;Pasteurella canis P.;Microbacterium arborescens M.;Leuconostoc pseudomesenteroides L.;Capnocytophaga canimorsus C.;Mycoplasma salivarium M.;Citrobacter braakii C.;Cupriavidus taiwanensis C.;Leifsonia aquatica L.;Bergeyella zoohelcum B.;Listeria monocytogenes L.;Leuconostoc mesenteroides subsp. mesenteroides L.;Mycoplasma buccale M.;Corynebacterium bovis C.;Pseudomonas otitidis P.;Pseudomonas pseudoalcaligenes P.;Aerococcus viridans A.;Shewanella algae S.;Bacillus megaterium B,meningitis
616,29953039,Brevibacterium luteolum B.;Pseudomonas putida P.;Capnocytophaga haemolytica C.;Pseudomonas monteilii P.;Actinobacillus equuli A.;Leuconostoc lactis L.;Mycoplasma amphoriforme M.;Neisseria flavescens N.;Psychrobacter phenylpyruvicus P.;Mycoplasma pneumoniae M.;Ralstonia mannitolilytica R.;Neisseria cinerea N.;Pasteurella multocida subsp. multocida P.;Aeromonas hydrophila A.;Corynebacterium auris C.;Acinetobacter calcoaceticus A.;Streptococcus agalactiae S.;Acinetobacter haemolyticus A.;Neisseria weaveri N.;Acidovorax facilis A.;Corynebacterium appendicis C.;Capnocytophaga granulosa C.;Neisseria sicca N.;Aeromonas media A.;Pseudomonas mendocina P.;Corynebacterium afermentans C.;Cupriavidus gilardii C.;Globicatella sanguinis G.;Brevibacterium casei B.;Citrobacter amalonaticus C.;Mycoplasma fermentans M.;Pseudomonas chlororaphis P.;Acinetobacter ursingii A.;Cellulosimicrobium funkei C.;Enterococcus faecium E.;Corynebacterium coyleae C.;Pseudomonas aeruginosa P.;Stenotrophomonas maltophilia S.;Cellulomonas denverensis C.;Pseudomonas pertucinogena P.;Corynebacterium durum C.;Neisseria mucosa N.;Streptococcus urinalis S.;Bacillus circulans B.;Mycoplasma pirum M.;Aggregatibacter actinomycetemcomitans A.;Mycoplasma penetrans M.;Mannheimia haemolytica M.;Acinetobacter schindleri A.;Plesiomonas shigelloides P.;Acidovorax delafieldii A.;Microbacterium liquefaciens M.;Neisseria elongata subsp. elongata N.;Enterococcus dispar E.;Leuconostoc mesenteroides subsp. cremoris L.;Bacillus coagulans B.;Mycoplasma primatum M.;Citrobacter koseri C.;Pasteurella bettyae P.;Vibrio vulnificus V.;Corynebacterium amycolatum C.;Citrobacter freundii C.;Lysinibacillus sphaericus L.;Citrobacter murliniae C.;Neisseria zoodegmatis N.;Corynebacterium aurimucosum C.;Escherichia coli E.;Acinetobacter johnsonii A.;Aeromonas salmonicida A.;Streptococcus acidominimus S.;Citrobacter gillenii C.;Citrobacter werkmanii C.;Pasteurella multocida subsp. septica P.;Aerococcus urinae A.;Aeromonas veronii A.;Enterococcus raffinosus E.;Microbacterium oxydans M.;Actinobacillus suis A.;Enterococcus avium E.;Cardiobacterium valvarum C.;Pseudomonas stutzeri P.;Enterococcus casseliflavus E.;Pseudomonas mosselii P.;Avibacterium gallinarum A.;Corynebacterium argentoratense C.;Mycoplasma hominis M.;Mycoplasma orale M.;Cupriavidus respiraculi C.;Balneatrix alpica B.;Microbacterium resistens M.;Corynebacterium confusum C.;Aeromonas bestiarum A.;Paenibacillus polymyxa P.;Bacillus thuringiensis B.;Enterococcus gilvus E.;Paenibacillus macerans P.;Streptococcus pyogenes S.;Acinetobacter junii A.;Aeromonas enteropelogenes A.;Enterococcus hirae E.;Corynebacterium atypicum C.;Listeria seeligeri L.;Brevibacterium paucivorans B.;Brevibacterium epidermidis B.;Rothia mucilaginosa R.;Streptococcus suis S.;Mycoplasma faucium M.;Streptococcus dysgalactiae subsp. equisimilis S.;Neisseria lactamica N.;Corynebacterium accolens C.;Capnocytophaga cynodegmi C.;Citrobacter rodentium C.;Comamonas testosteroni C.;Enterococcus cecorum E.;Paraburkholderia fungorum P.;Pasteurella stomatis P.;Streptococcus iniae S.;Vibrio cholerae non-O1 V.;Neisseria animaloris N.;Shewanella putrefaciens S.;Cardiobacterium hominis C.;Pseudomonas fluorescens P.;Enterococcus gallinarum E.;Streptococcus dysgalactiae subsp. dysgalactiae S.;Mycoplasma genitalium M.;Ralstonia pickettii R.;Streptococcus porcinus S.;Capnocytophaga sputigena C.;Cupriavidus pauculus C.;Elizabethkingia meningoseptica E.;Listeria ivanovii L.;Acinetobacter baumannii A.;Enterococcus mundtii E.;Enterococcus pseudoavium E.;Mycoplasma lipophilum M.;Acinetobacter radioresistens A.;Citrobacter youngae C.;Streptococcus equi subsp. equi S.;Tetragenococcus solitarius T.;Pseudomonas alcaligenes P.;Citrobacter sedlakii C.;Aeromonas caviae A.;Brevibacterium mcbrellneri B.;Corynebacterium falsenii C.;Citrobacter farmeri C.;Haemophilus influenzae H.;Streptococcus canis S.;Microbacterium imperiale M.;Cellulosimicrobium cellulans C.;Enterococcus durans E.;Acinetobacter parvus A.;Acinetobacter lwoffii A.;Aeromonas allosaccharophila A.;Leuconostoc mesenteroides subsp. dextranicum L.;Neisseria canis N.;Brevibacterium otitidis B.;Actinobacillus ureae A.;Aeromonas jandaei A.;Bacillus mycoides B.;Neisseria elongata subsp. glycolytica N.;Enterococcus faecalis E.;Paenibacillus popilliae P.;Cellulomonas hominis C.;Rodentibacter pneumotropicus R.;Neisseria bacilliformis N.;Mycoplasma spermatophilum M.;Streptococcus equi subsp. zooepidemicus S.;Capnocytophaga ochracea C.;Acidovorax temperans A.;Microbacterium paraoxydans M.;Microbacterium trichothecenolyticum M.;Aerococcus sanguinicola A.;Pasteurella aerogenes P.;Salmonella enterica subsp. arizonae S.;Neisseria meningitidis N.;Capnocytophaga gingivalis C.;Pasteurella multocida subsp. gallicida P.;Aerococcus urinaehominis A.;Comamonas terrigena C.;Ralstonia insidiosa R.;Aeromonas schubertii A.;Acidovorax avenae A.;Corynebacterium freneyi C.;Neisseria elongata subsp. nitroreducens N.;Neisseria polysaccharea N.;Paenibacillus alvei P.;Psychrobacter immobilis P.;Enterococcus pallens E.;Pasteurella dagmatis P.;Enterococcus malodoratus E.;Escherichia coli  E.;Streptococcus pseudoporcinus S.;Listeria grayi L.;Actinobacillus lignieresii A.;Neisseria subflava N.;Leuconostoc citreum L.;Pasteurella canis P.;Microbacterium arborescens M.;Leuconostoc pseudomesenteroides L.;Capnocytophaga canimorsus C.;Mycoplasma salivarium M.;Citrobacter braakii C.;Cupriavidus taiwanensis C.;Leifsonia aquatica L.;Bergeyella zoohelcum B.;Listeria monocytogenes L.;Leuconostoc mesenteroides subsp. mesenteroides L.;Mycoplasma buccale M.;Corynebacterium bovis C.;Pseudomonas otitidis P.;Pseudomonas pseudoalcaligenes P.;Aerococcus viridans A.;Shewanella algae S.;Bacillus megaterium B,meningitis
617,29953037,,disease
618,29953037,,infection
619,29953037,Bacteroides salyersiae B.;Bacteroides caccae B.;Bacteroides massiliensis B.;Bacteroides finegoldii B.;Odoribacter splanchnicus O.;Bacteroides ovatus B.;Bacteroides stercoris B.;Bacteroides thetaiotaomicron B.;Bacteroides nordii B.;Bacteroides vulgatus B.;Pseudoflavonifractor capillosus P.;Bacteroides coagulans B.;Bacteroides fragilis B.;Bacteroides uniformis B.;Bacteroides pyogenes B.;Bacteroides eggerthii B.;Campylobacter ureolyticus C,chronic
620,29953037,Bacteroides salyersiae B.;Bacteroides caccae B.;Bacteroides massiliensis B.;Bacteroides finegoldii B.;Odoribacter splanchnicus O.;Bacteroides ovatus B.;Bacteroides stercoris B.;Bacteroides thetaiotaomicron B.;Bacteroides nordii B.;Bacteroides vulgatus B.;Pseudoflavonifractor capillosus P.;Bacteroides coagulans B.;Bacteroides fragilis B.;Bacteroides uniformis B.;Bacteroides pyogenes B.;Bacteroides eggerthii B.;Campylobacter ureolyticus C,infection
621,29953037,,infection
622,29953036,Culex C.;Kunjin virus KV;Culex annulirostris C.;Western equine encephalitis virus WEEV;Culex tritaeniorhynchus C.;Anopheles <genus> A.;Ixodes I.;Culex <genus> C.;La Crosse virus LCV;Tick-borne encephalitis virus TBEV;Powassan virus PV;Japanese encephalitis virus JEV;Henipavirus HV;Ochlerotatus triseriatus O.;Eastern equine encephalitis virus EEEV;Murray Valley encephalitis virus MVEV;St. Louis encephalitis virus LE,encephalitis
623,29953035,,disease
624,29953035,Bradyrhizobium elkanii B.;Corynebacterium vitaeruminis C.;Dermacoccus sp. D,aneurysms
625,29953033,,diseases
626,29953028,Coxsackievirus A16 CV;Enterovirus A71 E,mouth
627,29953028,Coxsackievirus A16 CV;Enterovirus A71 E,disease
628,29953028,,disease
629,29953028,Plasmodium P.;Human immunodeficiency virus 1 HIV;Human respiratory syncytial virus HRSV;Ascomycota A.;Trichophyton verrucosum T.;Human immunodeficiency virus 2 HIV;Bacteria <prokaryote> B.;Viruses VV;Fungi F.;Bacteria B.;Trichophyton equinum T.;Leishmania L,infectious
630,29953028,Plasmodium P.;Human immunodeficiency virus 1 HIV;Human respiratory syncytial virus HRSV;Ascomycota A.;Trichophyton verrucosum T.;Human immunodeficiency virus 2 HIV;Bacteria <prokaryote> B.;Viruses VV;Fungi F.;Bacteria B.;Trichophyton equinum T.;Leishmania L,disease
631,29953028,,disease
632,29953027,Achromobacter xylosoxidans A.;Leuconostoc mesenteroides subsp. cremoris L.;Gordonia terrae G.;Sphingobacterium multivorum S.;Nocardia higoensis N.;Gordonia araii G.;Nocardia farcinica N.;Leuconostoc lactis L.;Gordonia rubripertincta G.;Inquilinus limosus I.;Nocardia elegans N.;Gordonia aichiensis G.;Nocardia kruczakiae N.;Ralstonia mannitolilytica R.;Nocardia ninae N.;Advenella incenata A.;Nocardiopsis synnemataformans N.;Pediococcus parvulus P.;Nocardia exalbida N.;Nocardia africana N.;Gordonia otitidis G.;Gordonia bronchialis G.;Pediococcus damnosus P.;Nocardia asiatica N.;Nocardia inohanensis N.;Nocardia arthritidis N.;Gordonia effusa G.;Ralstonia insidiosa R.;Lactobacillus dextrinicus L.;Williamsia muralis W.;Nocardia otitidiscaviarum N.;Nocardiopsis dassonvillei N.;Nocardia concava N.;Sphingobacterium thalpophilum S.;Nocardia asteroides N.;Ralstonia pickettii R.;Nocardia carnea N.;Achromobacter insolitus A.;Pediococcus pentosaceus P.;Nocardia abscessus N.;Cupriavidus pauculus C.;Cupriavidus gilardii C.;Achromobacter spanius A.;Gordonia sputi G.;Sphingobacterium spiritivorum S.;Nocardia anaemiae N.;Achromobacter ruhlandii A.;Nocardia beijingensis N.;Nocardia brasiliensis N.;Nocardia araoensis N.;Gordonia polyisoprenivorans G.;Nocardia mexicana N.;Leuconostoc citreum L.;Nocardia aobensis N.;Leuconostoc pseudomesenteroides L.;Cupriavidus respiraculi C.;Achromobacter piechaudii A.;Achromobacter denitrificans A.;Cupriavidus taiwanensis C.;Leuconostoc mesenteroides subsp. dextranicum L.;Pediococcus acidilactici P.;Nocardia cyriacigeorgica N.;Leuconostoc mesenteroides subsp. mesenteroides L.;Nocardia niigatensis N.;Nocardia nova N.;Nocardia brevicatena N.;Corynebacterium pseudotuberculosis C,pulmonary
633,29953027,Achromobacter xylosoxidans A.;Leuconostoc mesenteroides subsp. cremoris L.;Gordonia terrae G.;Sphingobacterium multivorum S.;Nocardia higoensis N.;Gordonia araii G.;Nocardia farcinica N.;Leuconostoc lactis L.;Gordonia rubripertincta G.;Inquilinus limosus I.;Nocardia elegans N.;Gordonia aichiensis G.;Nocardia kruczakiae N.;Ralstonia mannitolilytica R.;Nocardia ninae N.;Advenella incenata A.;Nocardiopsis synnemataformans N.;Pediococcus parvulus P.;Nocardia exalbida N.;Nocardia africana N.;Gordonia otitidis G.;Gordonia bronchialis G.;Pediococcus damnosus P.;Nocardia asiatica N.;Nocardia inohanensis N.;Nocardia arthritidis N.;Gordonia effusa G.;Ralstonia insidiosa R.;Lactobacillus dextrinicus L.;Williamsia muralis W.;Nocardia otitidiscaviarum N.;Nocardiopsis dassonvillei N.;Nocardia concava N.;Sphingobacterium thalpophilum S.;Nocardia asteroides N.;Ralstonia pickettii R.;Nocardia carnea N.;Achromobacter insolitus A.;Pediococcus pentosaceus P.;Nocardia abscessus N.;Cupriavidus pauculus C.;Cupriavidus gilardii C.;Achromobacter spanius A.;Gordonia sputi G.;Sphingobacterium spiritivorum S.;Nocardia anaemiae N.;Achromobacter ruhlandii A.;Nocardia beijingensis N.;Nocardia brasiliensis N.;Nocardia araoensis N.;Gordonia polyisoprenivorans G.;Nocardia mexicana N.;Leuconostoc citreum L.;Nocardia aobensis N.;Leuconostoc pseudomesenteroides L.;Cupriavidus respiraculi C.;Achromobacter piechaudii A.;Achromobacter denitrificans A.;Cupriavidus taiwanensis C.;Leuconostoc mesenteroides subsp. dextranicum L.;Pediococcus acidilactici P.;Nocardia cyriacigeorgica N.;Leuconostoc mesenteroides subsp. mesenteroides L.;Nocardia niigatensis N.;Nocardia nova N.;Nocardia brevicatena N.;Corynebacterium pseudotuberculosis C,infection
634,29953027,,infection
635,29953025,,disease
636,29953025,,disease
637,29953024,Human herpesvirus 8 HH,sarcoma
638,29953023,Bradyrhizobium elkanii B.;Corynebacterium vitaeruminis C.;Dermacoccus sp. D,aneurysm
639,29953023,Bradyrhizobium elkanii B.;Corynebacterium vitaeruminis C.;Dermacoccus sp. D,aneurysm
640,29953021,Human T-lymphotropic virus 1 HTL,leukemia
641,29953021,Human T-lymphotropic virus 1 HTL,leukemia
642,29953020,Escherichia coli  E.;Escherichia coli E,fluoroquinolones
643,29953019,,disease
644,29953018,,disease
645,29953018,,disease
646,29953017,,disease
647,29953016,,disease
648,29953016,,disease
649,29953016,Achromobacter xylosoxidans A.;Inquilinus limosus I.;Burkholderia pyrrocinia B.;Burkholderia cepacia B.;Burkholderia stabilis B.;Burkholderia cenocepacia B.;Achromobacter insolitus A.;Burkholderia ambifaria B.;Achromobacter spanius A.;Cupriavidus gilardii C.;Cupriavidus pauculus C.;Burkholderia gladioli B.;Achromobacter ruhlandii A.;Burkholderia anthina B.;Cupriavidus respiraculi C.;Burkholderia dolosa B.;Achromobacter piechaudii A.;Burkholderia vietnamiensis B.;Achromobacter denitrificans A.;Cupriavidus taiwanensis C.;Burkholderia multivorans B,fibrosis
650,29953016,Achromobacter xylosoxidans A.;Inquilinus limosus I.;Burkholderia pyrrocinia B.;Burkholderia cepacia B.;Burkholderia stabilis B.;Burkholderia cenocepacia B.;Achromobacter insolitus A.;Burkholderia ambifaria B.;Achromobacter spanius A.;Cupriavidus gilardii C.;Cupriavidus pauculus C.;Burkholderia gladioli B.;Achromobacter ruhlandii A.;Burkholderia anthina B.;Cupriavidus respiraculi C.;Burkholderia dolosa B.;Achromobacter piechaudii A.;Burkholderia vietnamiensis B.;Achromobacter denitrificans A.;Cupriavidus taiwanensis C.;Burkholderia multivorans B,fibrosis
651,29953016,Achromobacter xylosoxidans A.;Inquilinus limosus I.;Burkholderia pyrrocinia B.;Burkholderia cepacia B.;Burkholderia stabilis B.;Burkholderia cenocepacia B.;Achromobacter insolitus A.;Burkholderia ambifaria B.;Achromobacter spanius A.;Cupriavidus gilardii C.;Cupriavidus pauculus C.;Burkholderia gladioli B.;Achromobacter ruhlandii A.;Burkholderia anthina B.;Cupriavidus respiraculi C.;Burkholderia dolosa B.;Achromobacter piechaudii A.;Burkholderia vietnamiensis B.;Achromobacter denitrificans A.;Cupriavidus taiwanensis C.;Burkholderia multivorans B,fibrosis
652,29953016,Yersinia intermedia Y.;Nocardia higoensis N.;Yersinia mollaretii Y.;Nocardia farcinica N.;Nocardia elegans N.;Nocardia kruczakiae N.;Nocardia ninae N.;Microbacterium paraoxydans M.;Yersinia frederiksenii Y.;Yersinia pseudotuberculosis Y.;Nocardia exalbida N.;Nocardia africana N.;Microbacterium trichothecenolyticum M.;Nocardia asiatica N.;Nocardia inohanensis N.;Nocardia arthritidis N.;Yersinia kristensenii Y.;Nocardia otitidiscaviarum N.;Nocardia concava N.;Microbacterium oxydans M.;Nocardia asteroides N.;Nocardia carnea N.;Nocardia abscessus N.;Yersinia rohdei Y.;Nocardia anaemiae N.;Nocardia beijingensis N.;Nocardia brasiliensis N.;Yersinia enterocolitica Y.;Nocardia araoensis N.;Nocardia mexicana N.;Nocardia aobensis N.;Microbacterium arborescens M.;Microbacterium resistens M.;Microbacterium imperiale M.;Yersinia bercovieri Y.;Nocardia cyriacigeorgica N.;Nocardia niigatensis N.;Microbacterium liquefaciens M.;Yersinia aldovae Y.;Nocardia nova N.;Nocardia brevicatena N,soft
653,29953014,,disease
654,29953013,,disease
655,29953011,,disease
656,29953011,,diseases
657,29953011,,disease
658,29953008,Desulfovibrio piger D.;Kytococcus sedentarius K.;Helcococcus sueciensis H.;Dichelobacter nodosus D.;Kytococcus schroeteri K.;Helcococcus kunzii H.;Helcococcus pyogenes H,cysts
659,29953008,Desulfovibrio piger D.;Kytococcus sedentarius K.;Helcococcus sueciensis H.;Dichelobacter nodosus D.;Kytococcus schroeteri K.;Helcococcus kunzii H.;Helcococcus pyogenes H,cyst
660,29953008,Yersinia intermedia Y.;Nocardia higoensis N.;Yersinia mollaretii Y.;Nocardia farcinica N.;Nocardia elegans N.;Nocardia kruczakiae N.;Nocardia ninae N.;Microbacterium paraoxydans M.;Yersinia frederiksenii Y.;Yersinia pseudotuberculosis Y.;Nocardia exalbida N.;Nocardia africana N.;Microbacterium trichothecenolyticum M.;Nocardia asiatica N.;Nocardia inohanensis N.;Nocardia arthritidis N.;Yersinia kristensenii Y.;Nocardia otitidiscaviarum N.;Nocardia concava N.;Microbacterium oxydans M.;Nocardia asteroides N.;Nocardia carnea N.;Nocardia abscessus N.;Yersinia rohdei Y.;Nocardia anaemiae N.;Nocardia beijingensis N.;Nocardia brasiliensis N.;Yersinia enterocolitica Y.;Nocardia araoensis N.;Nocardia mexicana N.;Nocardia aobensis N.;Microbacterium arborescens M.;Microbacterium resistens M.;Microbacterium imperiale M.;Yersinia bercovieri Y.;Nocardia cyriacigeorgica N.;Nocardia niigatensis N.;Microbacterium liquefaciens M.;Yersinia aldovae Y.;Nocardia nova N.;Nocardia brevicatena N,soft
661,29953008,Desulfovibrio piger D.;Kytococcus sedentarius K.;Helcococcus sueciensis H.;Dichelobacter nodosus D.;Kytococcus schroeteri K.;Helcococcus kunzii H.;Helcococcus pyogenes H,cyst
662,29953008,Desulfovibrio piger D.;Kytococcus sedentarius K.;Helcococcus sueciensis H.;Dichelobacter nodosus D.;Kytococcus schroeteri K.;Helcococcus kunzii H.;Helcococcus pyogenes H,cyst
663,29953008,Desulfovibrio piger D.;Kytococcus sedentarius K.;Helcococcus sueciensis H.;Dichelobacter nodosus D.;Kytococcus schroeteri K.;Helcococcus kunzii H.;Helcococcus pyogenes H,cyst
664,29953008,Desulfovibrio piger D.;Kytococcus sedentarius K.;Helcococcus sueciensis H.;Dichelobacter nodosus D.;Kytococcus schroeteri K.;Helcococcus kunzii H.;Helcococcus pyogenes H,cyst
665,29953008,Desulfovibrio piger D.;Kytococcus sedentarius K.;Helcococcus sueciensis H.;Dichelobacter nodosus D.;Kytococcus schroeteri K.;Helcococcus kunzii H.;Helcococcus pyogenes H,cysts
666,29953006,,disease
